biome_name,agent,year_nr,fitted,intercept,model_type,AIC,breakpoint,breakpoint_se,bp_ci_low,bp_ci_high,slope,slope_se,slope_ci_low,slope_ci_high,year,slope_year,combined_se,lower_95,upper_95,fitted_upper,fitted_lower
Temperate,Harvest,36,72.57013271171392,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2020,76.99549603925968,1.3351976149437002,74.37850871397002,79.61248336454933,67.73027385426352,77.40999156916438
Temperate,Harvest,37,72.72169831252805,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2021,69.9870668980188,1.3426147902642671,67.35554190910084,72.61859188693676,67.74739893125958,77.69599769379657
Temperate,Harvest,38,72.87326391334217,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2022,67.83843816142615,1.2431428190145182,65.4018782361577,70.27499808669461,67.76452400825563,77.98200381842875
Temperate,Harvest,39,73.0248295141563,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2023,75.85349284834027,1.267816595279792,73.36857232159187,78.33841337508866,67.78164908525169,78.26800994306095
Boreal,Natural,1,66.24264555886845,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1985,109.0762179465422,4.798237093611868,99.67167324306293,118.48076265002145,65.73865956041762,66.74663155731935
Boreal,Natural,2,66.10370084804711,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1986,47.21348948573071,4.100134503171403,39.17722585951476,55.24975311194666,65.0957288511454,67.11167284494884
Boreal,Natural,3,65.96475613722575,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1987,68.12166100395302,4.386923458229259,59.523291025823674,76.72003098208236,64.45279814187316,67.47671413257834
Boreal,Natural,4,65.82581142640439,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1988,68.16688366323794,4.220976762955194,59.89376920784576,76.43999811863011,63.80986743260093,67.84175542020785
Boreal,Natural,5,65.68686671558302,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1989,62.35740354898115,4.430494292857393,53.67363473498065,71.04117236298164,63.1669367233287,68.20679670783734
Boreal,Natural,6,65.54792200476165,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1990,54.65311271935782,5.2045321913667735,44.45222962427894,64.8539958144367,62.52400601405647,68.57183799546684
